date,title,url,sentiment_score,news_sentiment
"May 21, 2025 09:18 AM","Live: Will Nifty see further weakness after falling below 24,700? | Opening Bell",https://www.moneycontrol.com/news/videos/business/markets/live-will-nifty-see-further-weakness-after-falling-below-24-700-opening-bell-13036099.html,,0.0521484122951348
"May 21, 2025 08:57 AM","Daily Voice: Global geopolitical and trade tensions have eased, but risks persist, says Puneet Sharma of Whitespace Alpha",https://www.moneycontrol.com/news/business/markets/daily-voice-global-geopolitical-and-trade-tensions-have-eased-but-risks-persist-says-puneet-sharma-of-whitespace-alpha-13036011.html,,0.0521484122951348
"May 21, 2025 06:15 AM","Trading Plan: Will Nifty 50, Bank Nifty extend southward journey amid rangebound trading?",https://www.moneycontrol.com/news/business/markets/trading-plan-will-nifty-50-bank-nifty-extend-southward-journey-amid-rangebound-trading-13036003.html,,0.0521484122951348
"May 24, 2025 07:07 AM","Chartist Talks: Sudeep Shah sees breakout in Bank Nifty, northward journey in Nifty 50; bets on these 2 stocks for next week",https://www.moneycontrol.com/news/business/markets/chartist-talks-sudeep-shah-sees-breakout-in-bank-nifty-northward-journey-in-nifty-50-bets-on-these-2-stocks-for-next-week-13044162.html,,0.0604790829210472
"May 24, 2025 07:03 AM","Technical View: Bulls stage sharp comeback; Nifty may target 25,116 if 24,850 holds",https://www.moneycontrol.com/news/business/markets/technical-view-bulls-stage-sharp-comeback-nifty-may-target-25-116-if-24-850-holds-13043879.html,,0.0604790829210472
"May 23, 2025 04:45 PM","Nifty, Sensex edge up today but register 0.5% weekly declines | Closing Bell",https://www.moneycontrol.com/news/videos/business/markets/nifty-sensex-edge-up-today-but-register-0-5-weekly-declines-closing-bell-13043424.html,,0.0604790829210472
"May 23, 2025 03:35 PM","Sensex Soars, Nifty Surges Past 24,900 – What’s Driving the Market Rally?",https://www.moneycontrol.com/news/videos/business/sensex-soars-nifty-surges-past-24-900-what-s-driving-the-market-rally-13043305.html,,0.0604790829210472
"May 29, 2025 11:23 PM","Technical View: Sustaining above 24,700 can drive Nifty towards 25,000, VIX at over one-month low",https://www.moneycontrol.com/news/business/markets/technical-view-sustaining-above-24-700-can-drive-nifty-towards-25-000-vix-at-over-one-month-low-13063408.html,,0.1133448450418695
"May 29, 2025 05:12 PM",Gainers & Losers: 10 stocks that moved the most on May 29,https://www.moneycontrol.com/news/photos/business/markets/gainers-losers-10-stocks-that-moved-the-most-on-may-29-3-13059958.html,,0.1133448450418695
"May 29, 2025 03:48 PM","Sensex, Nifty break 2-day loss, wraps third straight monthly series in green",https://www.moneycontrol.com/news/business/markets/sensex-nifty-break-2-day-loss-wraps-third-straight-monthly-series-in-green-13061679.html,,0.1133448450418695
"May 29, 2025 03:37 PM","Nifty Reclaims 24,800; Ends May Series With Over 2% Gains| Metals, IT Lead|  Closing Bell Live",https://www.moneycontrol.com/news/videos/business/markets/nifty-reclaims-24-800-ends-may-series-with-over-2-gains-metals-it-lead-closing-bell-live-13061824.html,,0.1133448450418695
"Jun 06, 2025 11:50 AM","Sensex surges 800 pts, Nifty reclaims 25,000: RBI's bumper 50 bps rate cut, other key factors behind market rise",https://www.moneycontrol.com/news/business/markets/sensex-surges-1-000-pts-from-day-s-low-nifty-reclaims-24-900-rbi-s-50-bps-rate-cut-other-key-factors-behind-market-rise-13101575.html,,0.0795241314142719
"Jun 06, 2025 11:30 AM","Sensex, Nifty rebound as RBI surprises with jumbo 50 bps rate cut; realty stocks lead",https://www.moneycontrol.com/news/business/markets/sensex-snaps-2-day-gain-nifty-below-24-750-ahead-of-rbi-s-june-policy-outcome-13101371.html,,0.0795241314142719
"Jun 06, 2025 09:29 AM",Market Banking On A Jumbo RBI Rate Cut For A Decisive Move? Bajaj Finserv In Focus|Opening Bell Live,https://www.moneycontrol.com/news/videos/business/markets/market-banking-on-a-jumbo-rbi-rate-cut-for-a-decisive-move-bajaj-finserv-in-focus-opening-bell-live-13101278.html,,0.0795241314142719
"Jun 06, 2025 08:58 AM",GIFT Nifty indicates quiet open for D-Street ahead of RBI MPC meeting; check key levels here,https://www.moneycontrol.com/news/business/markets/gift-nifty-indicates-quiet-open-for-d-street-ahead-of-rbi-mpc-meeting-check-key-levels-here-13101255.html,,0.0795241314142719
"Jul 07, 2025 04:54 PM","Taking Stock: Sensex, Nifty flat as investors await US trade deal details, FMCG rises on Q1 updates",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-flat-as-investors-await-us-trade-deal-details-fmcg-rises-on-q1-updates-13237799.html,,0.092230184305744
"Jul 07, 2025 03:50 PM","Live: Choppy session continues, Nifty slips below 25,450-mark | Closing Bell",https://www.moneycontrol.com/news/videos/business/markets/live-choppy-session-continues-nifty-slips-below-25-450-mark-closing-bell-13238196.html,,0.092230184305744
"Jul 07, 2025 03:30 PM","Nifty, Sensex struggle for direction as investors await fresh cues; FMCG stocks outshine",https://www.moneycontrol.com/news/business/markets/nifty-sensex-struggle-for-direction-as-investors-await-fresh-cues-fmcg-stocks-outshine-13238139.html,,0.092230184305744
"Jul 07, 2025 03:21 PM","What's driving the rally in global, domestic markets in H1 of 2025?",https://www.moneycontrol.com/news/business/markets/what-s-driving-the-rally-in-global-domestic-markets-in-h1-of-2025-13237210.html,,0.092230184305744
